taste_tannin,flavor_score_vegetal,grape_Shiraz/Syrah,grape_Sémillon,taste_sweetness,flavor_score_citrus_fruit,wine_name,flavor_score_red_fruit,wine_type,grape_Petit Verdot,flavor_score_dried_fruit,grape_Sauvignon Blanc,grape_Cabernet Sauvignon,taste_acidity,taste_fizziness,flavor_score_floral,ratings_count,grape_Petite Sirah,natural_wine,vintage,flavor_score_earth,flavor_score_tropical_fruit,grape_Merlot,grape_Chardonnay,flavor_score_oak,grape_Zinfandel,flavor_score_tree_fruit,flavor_score_spices,wine_style,grape_Carménère,flavor_score_non_oak,taste_intensity,flavor_score_black_fruit,grape_Pinot Noir,winery_name,grape_Cabernet Franc,grape_Malbec,flavor_score_microbio,ratings_average
2.367363,0.013043478260869565,,,2.482745,0.004347826086956522,Cline Zinfandel 2014,0.18115942028985507,Zinfandel,,0.030434782608695653,,,1.7519846,,0.0014492753623188406,1637,,False,2014,0.08115942028985507,,,,0.21594202898550724,1,0.004347826086956522,0.1492753623188406,Californian Zinfandel,,0.1391304347826087,4.8447404,0.13623188405797101,,Cline,,,0.043478260869565216,3.7
4.3303595,0.010267968945654895,,,1.5892617,0.003005259203606311,Stags' Leap Petite Sirah 2015,0.09541697971450037,Petite Sirah,,0.019534184823441023,,,3.4758701,,0.01828199348860506,1635,1,False,2015,0.13598797896318557,0.0015026296018031556,,,0.22088655146506386,,0.005259203606311044,0.11419984973703982,Californian Petite Sirah,,0.12121212121212122,4.4691863,0.23015276734284998,,Stags' Leap,,,0.02429251189581768,4.2
3.427392,0.011252591057151318,,,1.5140196,0.005626295528575659,Heitz Cellar Cabernet Sauvignon 2010,0.11844832691738229,Cabernet Sauvignon,,0.011548711874444773,,1,3.4433763,,0.01243707432632514,1634,,False,2010,0.1551673082617708,0.0008883624518803672,,,0.22594018359490672,,0.005330174711282203,0.1217056559076103,Napa Valley Cabernet Sauvignon,,0.1264435889843056,4.684104,0.17974533609712762,,Heitz Cellar,,,0.025466390287237194,4.2
3.3702433,0.006813020439061317,,,1.466579,0.003028009084027252,Uppercut Cabernet Sauvignon 2015,0.15367146101438303,Cabernet Sauvignon,,0.012869038607115822,,1,3.4367738,,0.003785011355034065,1634,,False,2015,0.13020439061317185,0.002271006813020439,,,0.24375473126419378,,0.004542013626040878,0.08629825889477669,Napa Valley Cabernet Sauvignon,,0.11884935654806965,4.8136673,0.20817562452687358,,Uppercut,,,0.025738077214231644,3.9
3.4102623,0.007796917497733454,,,1.6423035,0.006890299184043517,Robert Mondavi Private Selection Cabernet Sauvignon 2010,0.15630099728014507,Cabernet Sauvignon,,0.009972801450589302,,1,3.0285594,,0.004895738893925658,1633,,False,2010,0.06944696282864914,0.0016319129646418858,,,0.2469628286491387,,0.005077062556663644,0.13762466001813237,Californian Cabernet Sauvignon,,0.1515865820489574,4.759126,0.17588395285584768,,Robert Mondavi Private Selection,,,0.025929283771532186,3.3
3.3569257,0.005671747607231478,1,,1.9721391,0.0024813895781637717,Troublemaker Red Blend 2011,0.10209145693016661,Red Blend,,0.025522864232541652,,1,3.8556244,,0.006380716058135413,1633,,False,2011,0.1272598369372563,0.0003544842254519674,1,,0.2509748316199929,1,0.003544842254519674,0.1315136476426799,Californian Red Blend,,0.18362282878411912,4.8748174,0.12796880538816022,,Troublemaker,,,0.032612548741581,3.7
2.0951638,0.01566696508504924,,,1.5787133,0.005819158460161146,Au Bon Climat Pinot Noir Santa Barbara County 2016,0.2757385854968666,Pinot Noir Santa Barbara County,,0.01342882721575649,,,3.5106692,,0.01611459265890779,1632,,False,2016,0.1718889883616831,0.0013428827215756492,,,0.18576544315129812,,0.008057296329453895,0.10026857654431513,Californian Pinot Noir,,0.09400179051029543,2.9225032,0.06266786034019696,1,Au Bon Climat,,,0.049239033124440466,3.9
3.3009622,0.01124780316344464,,,1.5589544,0.001054481546572935,Sequoia Grove Cabernet Sauvignon  2012,0.11388400702987697,Cabernet Sauvignon ,,0.00984182776801406,,1,3.362732,,0.007381370826010545,1630,,False,2012,0.13884007029876977,0.00070298769771529,,,0.24815465729349737,,0.002460456942003515,0.11388400702987697,Napa Valley Cabernet Sauvignon,,0.14657293497363796,4.80475,0.1757469244288225,,Sequoia Grove,,,0.03022847100175747,4.2
3.2590592,0.009398496240601503,,,1.555305,0.005263157894736842,Tom Gore Cabernet Sauvignon 2016,0.11240601503759398,Cabernet Sauvignon,,0.010902255639097745,,1,2.9826431,,0.0030075187969924814,1626,,False,2016,0.1255639097744361,0.00037593984962406017,,,0.2849624060150376,,0.007518796992481203,0.10075187969924812,Californian Cabernet Sauvignon,,0.13533834586466165,4.812321,0.17593984962406015,,Tom Gore,,,0.02857142857142857,3.9
2.031444,0.01326150020721094,,,1.4793682,0.009946125155408206,MacMurray Pinot Noir 2016,0.23995026937422295,Pinot Noir,,0.012018234562784915,,,3.4773483,,0.03232490675507667,1626,,False,2016,0.12225445503522586,0.0016576875259013675,,,0.19436386241193535,,0.008288437629506838,0.11438043928719437,Californian Pinot Noir,,0.1305428926647327,3.0405571,0.09448818897637795,1,MacMurray,,,0.02652300041442188,3.9
4.292511,0.004792332268370607,,,1.9528888,0.002875399361022364,McManis Petite Sirah 2014,0.08849840255591054,Petite Sirah,,0.01757188498402556,,,3.4290261,,0.008306709265175719,1624,1,False,2014,0.11022364217252396,0.0012779552715654952,,,0.25335463258785945,,0.0022364217252396168,0.13738019169329074,Californian Petite Sirah,,0.15878594249201278,4.462731,0.17763578274760383,,McManis,,,0.03706070287539936,3.8
3.524272,0.020714655618850338,,,1.7170491,0.005178663904712584,Dominus Dominus (Christian Moueix) 2009,0.08285862247540135,Dominus (Christian Moueix),1,0.012687726566545831,,1,3.838043,,0.01320559295701709,1623,,False,2009,0.18306576903158986,0.0015535991714137752,1,,0.22656654583117555,,0.002589331952356292,0.09295701708959088,Napa Valley Bordeaux Blend,,0.15717244950802692,4.6556673,0.1693423096841015,,Dominus,1,1,0.03210771620921802,4.5
,0.038575042158516024,,1,2.411284,0.25379426644182124,Pine Ridge Chenin Blanc - Viognier 2018,0.005269814502529511,Chenin Blanc - Viognier,,0.0031618887015177066,,,2.6319404,,0.039418212478920744,1623,,False,2018,0.13406408094435077,0.07546374367622259,,1,0.04236930860033727,,0.31429173693086004,0.021711635750421586,Californian White Blend,,0.01454468802698145,3.9417474,0.0031618887015177066,,Pine Ridge,,,0.05417369308600337,4
,0.044766505636070854,,,2.72848,0.07971014492753623,Wente Morning Fog Chardonnay 2014,0.0024154589371980675,Morning Fog Chardonnay,,0.0025764895330112722,,,3.176815,,0.0051529790660225444,1622,,False,2014,0.04154589371980676,0.05587761674718197,,1,0.2687600644122383,,0.13816425120772946,0.08631239935587762,Californian Chardonnay,,0.10177133655394525,4.759938,0.0006441223832528181,,Wente,,,0.1723027375201288,3.8
4.3382344,0.01088139281828074,,,1.6628218,0.005803409503083061,Bogle Petite Sirah 2015,0.11643090315560392,Petite Sirah,,0.025027203482045703,,,3.489069,,0.00797968806673921,1621,1,False,2015,0.11207834602829161,0.0025389916575988395,,,0.21254987305041712,,0.00797968806673921,0.12332245194051505,Californian Petite Sirah,,0.11933260790714545,4.4700274,0.22234312658686978,,Bogle,,,0.03373231773667029,3.8
,0.05589849108367627,,,1.429517,0.20816186556927296,Ferrari Carano Fumé Blanc (Sauvignon Blanc) 2013,0.007887517146776405,Fumé Blanc (Sauvignon Blanc),,0.0013717421124828531,1,,3.989742,,0.016117969821673524,1620,,False,2013,0.0696159122085048,0.08916323731138547,,,0.14917695473251028,,0.20473251028806586,0.04766803840877915,Californian Sauvignon Blanc,,0.05555555555555555,3.0261526,0.00411522633744856,,Ferrari Carano,,,0.09053497942386832,3.8
3.4528801,0.005379959650302623,,,1.5341483,0.0020174848688634837,Smith & Hook Cabernet Sauvignon 2016,0.1254203093476799,Cabernet Sauvignon,,0.012441156691324815,,1,3.035982,,0.004034969737726967,1618,,False,2016,0.11600537995965031,0.0006724949562878278,,,0.2599193006052455,,0.0033624747814391394,0.11197041022192333,Californian Cabernet Sauvignon,,0.14324142568930734,4.8505654,0.18930733019502355,,Smith & Hook,,,0.026227303295225286,3.8
3.3081112,0.007796708056598325,,,1.6012486,0.0014438348252959862,Liberty School Cabernet Sauvignon 2016,0.19289633265954376,Cabernet Sauvignon,,0.021368755414380596,,1,2.992975,,0.007796708056598325,1618,,False,2016,0.08547502165752238,0.001155067860236789,,,0.21022235056309557,,0.0028876696505919725,0.09789200115506785,Californian Cabernet Sauvignon,,0.10799884493213976,4.858951,0.23101357204735778,,Liberty School,,,0.03205313312157089,3.9
2.0550199,,,,1.7755706,0.004347826086956522,Barefoot Pinot Noir 2014,0.2956521739130435,Pinot Noir,,0.015217391304347827,,,3.391039,,0.002173913043478261,1616,,False,2014,0.043478260869565216,0.004347826086956522,,,0.17391304347826086,,0.008695652173913044,0.13695652173913042,Californian Pinot Noir,,0.1282608695652174,2.9722376,0.13478260869565217,1,Barefoot,,,0.05217391304347826,3.3
2.462298,0.004807692307692308,,,2.7755864,0.002403846153846154,Woodhaven Zinfandel 2017,0.2091346153846154,Zinfandel,,0.036057692307692304,,,1.7733246,,0.002403846153846154,1613,,False,2017,0.09134615384615384,0.007211538461538462,,,0.15865384615384615,1,0.007211538461538462,0.10817307692307693,Californian Zinfandel,,0.10817307692307693,4.534294,0.22596153846153846,,Woodhaven,,,0.038461538461538464,4.1
3.266454,0.0106544901065449,,,1.6482518,0.00228310502283105,Buena Vista Chateau Buena Vista Cabernet Sauvignon Napa Valley 2016,0.13165905631659056,Chateau Buena Vista Cabernet Sauvignon Napa Valley,,0.01141552511415525,,1,3.3016443,,0.0076103500761035,1613,,False,2016,0.1171993911719939,0.00228310502283105,,,0.24429223744292236,,0.00228310502283105,0.1278538812785388,Napa Valley Cabernet Sauvignon,,0.14992389649923896,4.727567,0.1735159817351598,,Buena Vista,,,0.01902587519025875,4.3
2.0349803,0.009589041095890411,,,1.6979795,0.005479452054794521,Mirassou Pinot Noir 2017,0.36027397260273974,Pinot Noir,,0.010273972602739725,,,3.4380627,,0.003424657534246575,1612,,False,2017,0.057534246575342465,0.0027397260273972603,,,0.1821917808219178,,0.008904109589041096,0.11095890410958904,Californian Pinot Noir,,0.11095890410958904,2.9542859,0.09041095890410959,1,Mirassou,,,0.04726027397260274,3.5
2.1570318,0.009577015163607342,,,1.473902,0.011971268954509178,Bogle Pinot Noir 2013,0.19473264166001597,Pinot Noir,,0.008778930566640064,,,3.4650238,,0.009577015163607342,1611,,False,2013,0.1524341580207502,0.0031923383878691143,,,0.23543495610534718,,0.013567438148443736,0.0965682362330407,Californian Pinot Noir,,0.1372705506783719,3.0198743,0.08699122106943336,1,Bogle,,,0.03990422984836393,3.5
3.4115708,0.004662004662004662,1,,2.0240605,0.0034965034965034965,Cupcake Black Forest (Decadent Red) 2013,0.23193473193473194,Black Forest (Decadent Red),,0.015151515151515152,,1,3.8970506,,0.002331002331002331,1610,,False,2013,0.12237762237762238,0.002331002331002331,1,,0.22377622377622378,1,0.002331002331002331,0.04428904428904429,Californian Red Blend,,0.10722610722610723,4.86514,0.22144522144522144,,Cupcake,,,0.018648018648018648,3.7
3.4453325,0.007068452380952381,,,1.4738826,0.005208333333333333,Bonterra Cabernet Sauvignon 2012,0.1209077380952381,Cabernet Sauvignon,,0.00744047619047619,,1,3.0842657,,0.004464285714285714,1607,,False,2012,0.08035714285714286,0.002232142857142857,,,0.23288690476190477,,0.005952380952380952,0.18080357142857142,Californian Cabernet Sauvignon,,0.15438988095238096,4.786636,0.16666666666666666,,Bonterra,,,0.03162202380952381,3.6
3.1297905,0.011432926829268292,1,,1.8605123,0.0022865853658536584,If You See Kay Red Blend 2014,0.13567073170731708,Red Blend,,0.026676829268292682,,1,3.4579096,,0.004573170731707317,1606,,False,2014,0.12195121951219512,0.001524390243902439,1,,0.22865853658536586,1,0.003048780487804878,0.09451219512195122,Californian Red Blend,,0.125,4.1008687,0.20579268292682926,,If You See Kay,,,0.038871951219512195,4.1
2.0107276,0.005961251862891207,,,1.8635486,0.004098360655737705,Belle Glos Clark & Telephone Vineyard Pinot Noir 2011,0.1885245901639344,Clark & Telephone Vineyard Pinot Noir,,0.022913561847988078,,,3.4169536,,0.00894187779433681,1604,,False,2011,0.10171385991058123,0.0014903129657228018,,,0.22242921013412817,,0.003912071535022355,0.12555886736214605,Californian Pinot Noir,,0.14884500745156484,3.266131,0.132451564828614,1,Belle Glos,,,0.03315946348733234,4.4
2.214011,0.010178117048346057,,,1.8668782,0.005089058524173028,Franciscan Napa Valley Merlot 2013,0.16666666666666666,Napa Valley Merlot,,0.015267175572519083,,,1.7750493,,0.011450381679389313,1604,,False,2013,0.08651399491094147,,1,,0.23027989821882952,,0.007633587786259542,0.10432569974554708,Californian Merlot,,0.12086513994910941,3.971561,0.2010178117048346,,Franciscan,,,0.04071246819338423,3.8
4.292511,0.004792332268370607,,,1.9528888,0.002875399361022364,McManis Petite Sirah 2013,0.08849840255591054,Petite Sirah,,0.01757188498402556,,,3.4290261,,0.008306709265175719,1603,1,False,2013,0.11022364217252396,0.0012779552715654952,,,0.25335463258785945,,0.0022364217252396168,0.13738019169329074,Californian Petite Sirah,,0.15878594249201278,4.462731,0.17763578274760383,,McManis,,,0.03706070287539936,3.9
3.2654803,0.009296148738379814,,,1.5974277,0.003098716246126605,Quintessa Rutherford 2013,0.10801239486498451,Rutherford,1,0.011509517485613104,,1,3.8670235,,0.013722886232846392,1603,,False,2013,0.15493581230633025,0.0004426737494466578,1,,0.23107569721115537,,0.00398406374501992,0.10535635236830455,Napa Valley Bordeaux Blend,,0.14254094732182382,4.7332144,0.19123505976095617,,Quintessa,1,1,0.02478972996901284,4.6
2.049438,0.014752791068580542,,,1.5959876,0.003189792663476874,Goldeneye Anderson Valley Pinot Noir 2014,0.2204944178628389,Anderson Valley Pinot Noir,,0.01674641148325359,,,3.4487545,,0.015151515151515152,1603,,False,2014,0.14035087719298245,0.00039872408293460925,,,0.2077352472089314,,0.006379585326953748,0.11044657097288677,Californian Pinot Noir,,0.13237639553429026,3.1042533,0.10247208931419458,1,Goldeneye,,,0.029505582137161084,4.3
,0.05511379215793803,,,2.2961197,0.10775980257746093,Cakebread Chardonnay 2012,0.003564573622155196,Chardonnay,,0.002741979709350151,,,2.9107482,,0.010967918837400604,1603,,False,2012,0.05566218809980806,0.030710172744721688,,1,0.2750205648478201,,0.14971209213051823,0.046065259117082535,Napa Valley Chardonnay,,0.058129969838223196,4.845565,0.002741979709350151,,Cakebread,,,0.2018097066081711,4.1
3.34151,0.008798944126704795,,,1.5575591,0.009238891333040036,Francis Ford Coppola Winery Diamond Collection Cabernet Sauvignon (Ivory Label) 2011,0.1583809942806863,Diamond Collection Cabernet Sauvignon (Ivory Label),,0.014958205015398152,,1,3.4527647,,0.007039155301363837,1601,,False,2011,0.08336999560052794,0.002419709634843819,,,0.23647162340519137,,0.007919049714034315,0.1117465904091509,Napa Valley Cabernet Sauvignon,,0.11108666959964804,4.773254,0.2188737351517818,,Francis Ford Coppola Winery,,,0.029696436427628686,3.7
3.4322195,0.016042780748663103,,,1.5533097,0.0030557677616501145,Smoking Loon Cabernet Sauvignon 2015,0.09549274255156608,Cabernet Sauvignon,,0.007639419404125287,,1,3.0361898,,0.0053475935828877,1600,,False,2015,0.18029029793735676,0.0030557677616501145,,,0.2711993888464477,,0.006875477463712758,0.09931245225362872,Californian Cabernet Sauvignon,,0.186401833460657,4.853824,0.10084033613445378,,Smoking Loon,,,0.024446142093200916,3.6
3.4853606,0.014737754659731253,,,1.5093226,0.004768097095795405,Freemark Abbey Cabernet Sauvignon 2011,0.10836584308625921,Cabernet Sauvignon,,0.010836584308625921,,1,3.4372022,,0.008669267446900737,1599,,False,2011,0.1330732553099263,0.00043346337234503684,,,0.24664065886432596,,0.002600780234070221,0.11616818378846988,Napa Valley Cabernet Sauvignon,,0.14087559601213698,4.8265805,0.1859557867360208,,Freemark Abbey,,,0.026874729085392284,4.1
2.058319,0.002824858757062147,,,1.7570381,0.0014124293785310734,Vennstone Pinot Noir 2018,0.2062146892655367,Pinot Noir,,0.009887005649717515,,,3.1574748,,0.007062146892655367,1598,,False,2018,0.08050847457627118,0.002824858757062147,,,0.2132768361581921,,,0.13135593220338984,Californian Pinot Noir,,0.16807909604519775,3.294917,0.1596045197740113,1,Vennstone,,,0.01694915254237288,4.1
,0.05511379215793803,,,2.2961197,0.10775980257746093,Cakebread Chardonnay 2014,0.003564573622155196,Chardonnay,,0.002741979709350151,,,2.9107482,,0.010967918837400604,1595,,False,2014,0.05566218809980806,0.030710172744721688,,1,0.2750205648478201,,0.14971209213051823,0.046065259117082535,Napa Valley Chardonnay,,0.058129969838223196,4.845565,0.002741979709350151,,Cakebread,,,0.2018097066081711,4.2
2.0724006,0.015765765765765764,,,1.4904809,0.0037537537537537537,Nielson Santa Barbara County Pinot Noir 2014,0.2334834834834835,Santa Barbara County Pinot Noir,,0.015015015015015015,,,3.4903371,,0.02027027027027027,1595,,False,2014,0.16891891891891891,0.0015015015015015015,,,0.18543543543543545,,0.006006006006006006,0.08258258258258258,Californian Pinot Noir,,0.13438438438438438,2.9704528,0.09759759759759759,1,Nielson,,,0.03528528528528529,3.8
2.1954103,0.011695906432748537,,,1.5357157,0.011695906432748537,The Pinot Project Pinot Noir 2015,0.32046783625730996,Pinot Noir,,0.012865497076023392,,,3.4979036,,0.0035087719298245615,1595,,False,2015,0.11228070175438597,0.0035087719298245615,,,0.19415204678362574,,0.00935672514619883,0.0608187134502924,Californian Pinot Noir,,0.08654970760233918,2.8692033,0.14853801169590644,1,The Pinot Project,,,0.02456140350877193,3.5
2.4827034,0.006392694063926941,,,2.5465975,0.005479452054794521,Francis Ford Coppola Winery Director's Cut Zinfandel 2014,0.12876712328767123,Director's Cut Zinfandel,,0.029223744292237442,,,1.7823151,,0.0036529680365296802,1595,,False,2014,0.08584474885844749,,,,0.24383561643835616,1,0.006392694063926941,0.15707762557077626,Californian Zinfandel,,0.15707762557077626,4.793098,0.1461187214611872,,Francis Ford Coppola Winery,,,0.030136986301369864,4
3.3626568,0.008,,,1.5867549,0.0051764705882352945,Frei Brothers Cabernet Sauvignon 2015,0.09835294117647059,Cabernet Sauvignon,,0.010823529411764706,,1,2.9866085,,0.009411764705882352,1593,,False,2015,0.10588235294117647,0.0009411764705882353,,,0.24705882352941178,,0.0051764705882352945,0.1312941176470588,Californian Cabernet Sauvignon,,0.15623529411764706,4.8480844,0.18541176470588236,,Frei Brothers,,,0.03623529411764706,4
2.0733438,0.006033182503770739,,,1.9900287,0.0022624434389140274,Blackstone Merlot (Winemaker's Select) 2013,0.14102564102564102,Merlot (Winemaker's Select),,0.008295625942684766,,,1.7015184,,0.006033182503770739,1593,,False,2013,0.07013574660633484,,1,,0.2187028657616893,,0.006787330316742082,0.1297134238310709,Californian Merlot,,0.13650075414781296,3.9104464,0.2398190045248869,,Blackstone,,,0.03469079939668175,3.4
3.445141,0.006672226855713094,,,1.5050057,0.0008340283569641367,Avalon Cabernet Sauvignon 2014,0.16430358632193495,Cabernet Sauvignon,,0.010008340283569641,,1,3.4924502,,0.009174311926605505,1592,,False,2014,0.11175979983319433,0.0016680567139282735,,,0.23936613844870724,,0.0016680567139282735,0.10091743119266056,Napa Valley Cabernet Sauvignon,,0.13344453711426188,4.785759,0.19182652210175147,,Avalon,,,0.02835696413678065,3.7
3.3450582,0.009771986970684038,,,1.6219429,0.0054288816503800215,Beaulieu Vineyard (BV) Coastal Estates Cabernet Sauvignon 2016,0.18783930510314875,Coastal Estates Cabernet Sauvignon,,0.011943539630836048,,1,3.0155175,,0.0054288816503800215,1592,,False,2016,0.07166123778501629,0.003257328990228013,,,0.254071661237785,,0.0054288816503800215,0.09554831704668838,Californian Cabernet Sauvignon,,0.12052117263843648,4.688122,0.18132464712269272,,Beaulieu Vineyard (BV),,,0.04777415852334419,3.5
2.12265,0.008114558472553698,,,1.9480039,0.0019093078758949881,Markham Vineyards Merlot 2014,0.13174224343675417,Merlot,,0.015274463007159905,,,1.7625312,,0.005250596658711217,1592,,False,2014,0.09260143198090692,0.00047732696897374703,1,,0.26252983293556087,,0.002863961813842482,0.1288782816229117,Californian Merlot,,0.15799522673031027,3.973511,0.16563245823389022,,Markham Vineyards,,,0.02673031026252983,4
,0.044216061185468454,,,2.8526287,0.07170172084130019,Bogle Chardonnay 2013,0.006692160611854685,Chardonnay,,0.0021510516252390057,,,3.118275,,0.0057361376673040155,1590,,False,2013,0.0372848948374761,0.04206500956022945,,1,0.30879541108986613,,0.10564053537284895,0.06787762906309751,Californian Chardonnay,,0.08221797323135756,4.7900505,0.005258126195028681,,Bogle,,,0.22036328871892927,3.7
3.3683448,0.007102272727272727,,,1.53732,0.000946969696969697,True Myth Cabernet Sauvignon 2013,0.15009469696969696,Cabernet Sauvignon,,0.01231060606060606,,1,3.058337,,0.005681818181818182,1590,,False,2013,0.09706439393939394,0.000946969696969697,,,0.2585227272727273,,0.003787878787878788,0.10227272727272728,Californian Cabernet Sauvignon,,0.14820075757575757,4.7977,0.18986742424242425,,True Myth,,,0.023200757575757576,4.1
2.082118,0.007575757575757576,,,1.4875398,0.008333333333333333,Kendall-Jackson Vintner's Reserve Pinot Noir 2016,0.23333333333333334,Vintner's Reserve Pinot Noir,,0.012121212121212121,,,3.3788755,,0.003787878787878788,1589,,False,2016,0.08712121212121213,0.0030303030303030303,,,0.21742424242424244,,0.007575757575757576,0.13106060606060607,Californian Pinot Noir,,0.14242424242424243,2.9332428,0.11893939393939394,1,Kendall-Jackson,,,0.02727272727272727,3.7
2.1062765,0.0046875,,,1.9740299,0.00078125,Robert Mondavi Private Selection Merlot 2015,0.20546875,Merlot,,0.01171875,,,1.73032,,0.00390625,1589,,False,2015,0.109375,0.00078125,1,,0.25078125,,0.00703125,0.06953125,Californian Merlot,,0.11328125,3.9556935,0.184375,,Robert Mondavi Private Selection,,,0.03828125,3.5
,0.028977272727272727,,,2.852539,0.07954545454545454,Woodbridge by Robert Mondavi Chardonnay 2013,0.0022727272727272726,Chardonnay,,0.004545454545454545,,,3.107793,,0.005681818181818182,1585,,False,2013,0.044886363636363634,0.056818181818181816,,1,0.2505681818181818,,0.2034090909090909,0.0875,Californian Chardonnay,,0.09545454545454546,4.7368236,0.003409090909090909,,Woodbridge by Robert Mondavi,,,0.13693181818181818,3.3
2.114642,0.010638297872340425,,,1.5305337,0.015957446808510637,Angeline Pinot Noir 2015,0.300531914893617,Pinot Noir,,0.017287234042553192,,,3.4670453,,0.008643617021276596,1585,,False,2015,0.08909574468085106,0.0013297872340425532,,,0.1901595744680851,,0.015957446808510637,0.08111702127659574,Californian Pinot Noir,,0.1196808510638298,2.9811325,0.10571808510638298,1,Angeline,,,0.043882978723404256,3.5
,0.03370418848167539,,1,2.7848876,0.1387434554973822,Conundrum White Blend 2011,0.010143979057591623,White Blend,,0.0068717277486911,,,2.310686,,0.048102094240837695,1582,,False,2011,0.0824607329842932,0.08115183246073299,,1,0.15150523560209425,,0.22905759162303665,0.04744764397905759,Californian White Blend,,0.048102094240837695,3.9736698,0.004253926701570681,,Conundrum,,,0.11845549738219895,3.8
3.2609541,0.005259697567389875,,,1.6525775,0.0026298487836949377,Daniel Cohn Bellacosa Cabernet Sauvignon 2015,0.12557527942143326,Bellacosa Cabernet Sauvignon,,0.008547008547008548,,1,3.0369406,,0.0046022353714661405,1581,,False,2015,0.10782380013149244,,,,0.24983563445101906,,0.0019723865877712033,0.13477975016436555,Californian Cabernet Sauvignon,,0.17291255752794216,4.80984,0.1663379355687048,,Daniel Cohn,,,0.01972386587771203,4.1
3.3810596,0.007147498375568551,,,1.529294,0.003898635477582846,Leese-Fitch Cabernet Sauvignon 2013,0.15594541910331383,Cabernet Sauvignon,,0.011046133853151396,,1,3.4733615,,0.005198180636777128,1580,,False,2013,0.14035087719298245,0.000649772579597141,,,0.26380766731643923,,0.005198180636777128,0.09811565951916829,Napa Valley Cabernet Sauvignon,,0.1539961013645224,4.8172917,0.1267056530214425,,Leese-Fitch,,,0.02794022092267706,3.8
3.507215,0.008382969335980588,,,1.7267506,0.001985440105890139,Joseph Phelps Insignia 2008,0.08250606662254578,Insignia,1,0.01500110302228105,,1,3.8474145,,0.013898080741230973,1580,,False,2008,0.16412971542025148,0.0008824178248400617,1,,0.23759099933818664,,0.0024266490183101697,0.10611074343701743,Napa Valley Bordeaux Blend,,0.15045223913523054,4.7836976,0.18839620560335318,,Joseph Phelps,1,1,0.028237370394881976,4.6
2.4914849,0.011286681715575621,,,2.8708537,0.0056433408577878106,Beringer Founders' Estate Zinfandel 2016,0.18510158013544017,Founders' Estate Zinfandel,,0.034988713318284424,,,1.7924861,,0.007900677200902935,1580,,False,2016,0.07110609480812641,0.004514672686230248,,,0.19187358916478556,1,0.010158013544018058,0.14672686230248308,Californian Zinfandel,,0.13769751693002258,4.624084,0.172686230248307,,Beringer,,,0.020316027088036117,3.7
3.4467456,0.010451306413301662,,,1.5754815,0.0019002375296912114,Darioush Cabernet Sauvignon (Signature) 2012,0.09026128266033254,Cabernet Sauvignon (Signature),,0.010926365795724466,,1,3.4444983,,0.00855106888361045,1578,,False,2012,0.15106888361045132,0.00047505938242280285,,,0.2308788598574822,,0.00332541567695962,0.12066508313539193,Napa Valley Cabernet Sauvignon,,0.1501187648456057,4.7823143,0.19667458432304039,,Darioush,,,0.02470308788598575,4.6
,0.0437636761487965,,,,0.12253829321663019,Scharffenberger Brut Excellence,0.03938730853391685,Brut Excellence,,0.006564551422319475,,,3.2370121,3.9827502,0.006564551422319475,1577,,False,N.V.,0.09409190371991247,0.024070021881838075,,1,0.10284463894967177,,0.1838074398249453,0.024070021881838075,Californian Sparkling,,0.1487964989059081,3.9612901,0.01312910284463895,1,Scharffenberger,,,0.19037199124726478,3.7
,0.0286992172940738,,,2.8877716,0.035408125232948194,Dark Horse Chardonnay 2014,0.002981736861721953,Chardonnay,,0.0014908684308609765,,,3.0421565,,0.004472605292582929,1576,,False,2014,0.02981736861721953,0.03428997390980246,,1,0.3216548639582557,,0.1475959746552367,0.06448005963473724,Californian Chardonnay,,0.11815132314573239,4.7581525,0.0011181513231457323,,Dark Horse,,,0.20983973164368244,3.5
4.292511,0.004792332268370607,,,1.9528888,0.002875399361022364,McManis Petite Sirah 2015,0.08849840255591054,Petite Sirah,,0.01757188498402556,,,3.4290261,,0.008306709265175719,1576,1,False,2015,0.11022364217252396,0.0012779552715654952,,,0.25335463258785945,,0.0022364217252396168,0.13738019169329074,Californian Petite Sirah,,0.15878594249201278,4.462731,0.17763578274760383,,McManis,,,0.03706070287539936,3.9
3.541976,0.007623888182973317,1,,1.7409407,0.0012706480304955528,Michael David Winery 6th Sense Syrah 2013,0.10546378653113088,6th Sense Syrah,,0.02075391783142736,,,3.0734215,,0.007200338839474798,1572,,False,2013,0.14400677678949597,0.00042354934349851756,,,0.22236340533672172,,0.0008470986869970351,0.12748835239305378,Californian Syrah,,0.14061838204150784,4.500609,0.19822109275730623,,Michael David Winery,,,0.023718763235916984,3.9
3.256888,0.010911424903722721,1,,1.6452831,0.0025673940949935813,Decoy Sonoma County Red 2014,0.18485237483953787,Sonoma County Red,,0.016046213093709884,,1,3.828595,,0.007060333761232349,1571,,False,2014,0.09435173299101413,,1,,0.22528883183568676,1,0.005134788189987163,0.11553273427471117,Californian Red Blend,,0.12708600770218229,4.7662563,0.18677792041078306,,Decoy,,,0.024390243902439025,3.9
